Location description: Anemona
ID: 22
Sensor: Noise
Datetime,dB
2015-05-24 18:13:58+01:00,106.9
2015-05-24 18:12:58+01:00,106.9
2015-05-24 18:10:58+01:00,106.6
2015-05-24 18:09:58+01:00,106.8
2015-05-24 18:08:58+01:00,106.6
2015-05-24 18:07:58+01:00,106.7
2015-05-24 18:06:58+01:00,106.6
2015-05-24 18:05:58+01:00,106.6
2015-05-24 18:04:58+01:00,106.7
2015-05-24 18:03:58+01:00,106.8
2015-05-24 18:02:58+01:00,106.7
2015-05-24 18:01:58+01:00,106.6
2015-05-24 18:00:58+01:00,106.8
2015-05-24 17:59:58+01:00,106.5
2015-05-24 17:58:58+01:00,106.9
2015-05-24 17:57:58+01:00,106.8
2015-05-24 17:55:58+01:00,106.8
2015-05-24 17:52:58+01:00,106.9
2015-05-24 17:51:58+01:00,106.9
2015-05-24 17:50:58+01:00,106.6
2015-05-24 17:49:58+01:00,106.8
2015-05-24 17:48:58+01:00,106.6
2015-05-24 17:47:58+01:00,106.6
2015-05-24 17:45:58+01:00,106.8
2015-05-24 17:44:58+01:00,106.6
2015-05-24 17:43:58+01:00,106.6
2015-05-24 17:42:58+01:00,106.5
2015-05-24 17:41:58+01:00,106.7
2015-05-24 17:40:58+01:00,107.0
2015-05-24 17:39:58+01:00,106.7
2015-05-24 17:38:58+01:00,106.7
2015-05-24 17:37:58+01:00,106.6
2015-05-24 17:36:58+01:00,106.7
2015-05-24 17:35:58+01:00,106.6
2015-05-24 17:34:58+01:00,106.9
2015-05-24 17:33:58+01:00,106.8
2015-05-24 17:32:58+01:00,106.7
2015-05-24 17:31:58+01:00,106.8
2015-05-24 17:30:58+01:00,106.8
2015-05-24 17:28:58+01:00,106.7
2015-05-24 17:27:58+01:00,106.7
2015-05-24 17:26:58+01:00,106.8
2015-05-24 17:24:58+01:00,106.8
2015-05-24 17:23:58+01:00,106.6
2015-05-24 17:22:58+01:00,106.5
2015-05-24 17:21:58+01:00,106.7
2015-05-24 17:20:58+01:00,106.8
2015-05-24 17:19:58+01:00,106.6
2015-05-24 17:18:58+01:00,106.7
2015-05-24 17:17:58+01:00,106.6
2015-05-24 17:16:58+01:00,106.6
2015-05-24 17:15:58+01:00,106.8
2015-05-24 17:14:58+01:00,106.7
2015-05-24 17:13:58+01:00,106.5
2015-05-24 17:12:58+01:00,106.8
2015-05-24 17:11:58+01:00,106.9
2015-05-24 17:10:58+01:00,106.7
2015-05-24 17:08:58+01:00,106.7
2015-05-24 17:07:58+01:00,107.0
2015-05-24 17:06:58+01:00,106.8
2015-05-24 17:05:58+01:00,106.8
2015-05-24 17:04:58+01:00,106.9
2015-05-24 17:03:58+01:00,106.7
2015-05-24 17:02:58+01:00,106.7
2015-05-24 17:01:58+01:00,106.7
2015-05-24 17:00:58+01:00,106.8
2015-05-24 16:59:58+01:00,106.7
2015-05-24 16:58:58+01:00,106.8
2015-05-24 16:57:58+01:00,106.7
2015-05-24 16:56:58+01:00,106.8
2015-05-24 16:55:58+01:00,106.9
2015-05-24 16:54:58+01:00,106.8
2015-05-24 16:53:58+01:00,106.7
2015-05-24 16:52:58+01:00,106.7
2015-05-24 16:51:58+01:00,106.7
2015-05-24 16:50:58+01:00,106.6
2015-05-24 16:49:58+01:00,106.9
2015-05-24 16:48:58+01:00,106.8
2015-05-24 16:47:58+01:00,106.6
2015-05-24 16:46:58+01:00,106.8
2015-05-24 16:45:58+01:00,106.8
2015-05-24 16:44:58+01:00,106.8
2015-05-24 16:43:58+01:00,106.8
2015-05-24 16:42:58+01:00,106.7
2015-05-24 16:41:58+01:00,106.6
2015-05-24 16:40:58+01:00,106.6
2015-05-24 16:39:58+01:00,106.7
2015-05-24 16:38:58+01:00,100.4
2015-05-24 16:36:58+01:00,44.2
2015-05-24 16:35:58+01:00,44.1
2015-05-24 16:34:58+01:00,44.0
2015-05-24 16:33:58+01:00,43.9
2015-05-24 16:32:58+01:00,44.0
2015-05-24 16:31:58+01:00,43.8
2015-05-24 16:30:58+01:00,43.9
2015-05-24 16:29:58+01:00,45.4
2015-05-24 16:28:58+01:00,43.4
2015-05-24 16:27:58+01:00,45.2
2015-05-24 16:26:58+01:00,43.4
2015-05-24 16:25:58+01:00,44.1
2015-05-24 16:24:58+01:00,44.2
2015-05-24 16:23:58+01:00,43.7
2015-05-24 16:22:58+01:00,44.3
2015-05-24 16:21:58+01:00,44.4
2015-05-24 16:20:58+01:00,43.5
2015-05-24 16:19:58+01:00,44.1
2015-05-24 16:18:58+01:00,45.2
2015-05-24 16:17:58+01:00,43.8
2015-05-24 16:16:58+01:00,43.5
2015-05-24 16:15:58+01:00,44.1
2015-05-24 16:14:58+01:00,43.6
2015-05-24 16:13:58+01:00,43.7
2015-05-24 16:11:58+01:00,43.8
2015-05-24 16:10:58+01:00,46.2
2015-05-24 16:08:58+01:00,44.0
2015-05-24 16:07:58+01:00,43.9
2015-05-24 16:06:58+01:00,44.0
2015-05-24 16:05:58+01:00,43.8
2015-05-24 16:04:58+01:00,44.0
2015-05-24 16:03:58+01:00,43.9
2015-05-24 16:02:58+01:00,44.7
2015-05-24 16:00:58+01:00,49.0
2015-05-24 15:59:58+01:00,44.5
2015-05-24 15:58:58+01:00,43.7
2015-05-24 15:57:58+01:00,43.6
2015-05-24 15:56:58+01:00,44.3
2015-05-24 15:55:58+01:00,44.1
2015-05-24 15:54:58+01:00,43.8
2015-05-24 15:53:58+01:00,44.5
2015-05-24 15:52:58+01:00,51.3
2015-05-24 15:51:58+01:00,44.3
2015-05-24 15:50:58+01:00,44.3
2015-05-24 15:49:58+01:00,47.1
2015-05-24 15:48:58+01:00,44.2
2015-05-24 15:47:58+01:00,44.0
2015-05-24 15:46:58+01:00,46.0
2015-05-24 15:45:58+01:00,47.9
2015-05-24 15:44:58+01:00,45.1
2015-05-24 15:43:58+01:00,43.9
2015-05-24 15:42:58+01:00,44.6
2015-05-24 15:41:58+01:00,45.2
2015-05-24 15:40:58+01:00,44.3
2015-05-24 15:39:58+01:00,43.6
2015-05-24 15:38:58+01:00,44.0
2015-05-24 15:37:58+01:00,43.9
2015-05-24 15:36:58+01:00,43.9
2015-05-24 15:32:58+01:00,46.2
2015-05-24 15:31:58+01:00,45.7
2015-05-24 15:30:58+01:00,43.9
2015-05-24 15:28:58+01:00,44.4
2015-05-24 15:27:58+01:00,44.1
2015-05-24 15:26:58+01:00,45.0
2015-05-24 15:25:58+01:00,45.6
2015-05-24 15:24:58+01:00,44.8
2015-05-24 15:23:58+01:00,44.1
2015-05-24 15:22:58+01:00,44.2
2015-05-24 15:21:58+01:00,44.1
2015-05-24 15:20:58+01:00,44.5
2015-05-24 15:19:58+01:00,45.0
2015-05-24 15:18:58+01:00,47.0
2015-05-24 15:16:58+01:00,43.8
