Datetime,Degrees
2015-05-25 14:07:23+01:00,90
2015-05-25 14:06:23+01:00,90
2015-05-25 14:05:23+01:00,90
2015-05-25 14:04:23+01:00,90
2015-05-25 14:02:23+01:00,0
2015-05-25 14:00:23+01:00,270
2015-05-25 13:58:23+01:00,270
2015-05-25 13:57:23+01:00,270
2015-05-25 13:56:23+01:00,270
2015-05-25 13:55:23+01:00,315
2015-05-25 13:54:23+01:00,315
2015-05-25 13:53:23+01:00,315
2015-05-25 13:52:23+01:00,315
2015-05-25 13:51:23+01:00,270
2015-05-25 13:50:23+01:00,270
2015-05-25 13:49:23+01:00,270
2015-05-25 13:48:23+01:00,315
2015-05-25 13:47:23+01:00,270
2015-05-25 13:46:23+01:00,315
2015-05-25 13:45:23+01:00,270
2015-05-25 13:44:23+01:00,270
2015-05-25 13:43:23+01:00,270
2015-05-25 13:42:23+01:00,270
2015-05-25 13:41:23+01:00,270
2015-05-25 13:40:23+01:00,270
2015-05-25 13:39:23+01:00,270
2015-05-25 13:38:23+01:00,270
2015-05-25 13:37:23+01:00,270
2015-05-25 13:36:23+01:00,0
2015-05-25 13:35:23+01:00,315
2015-05-25 13:34:23+01:00,315
2015-05-25 13:33:23+01:00,315
2015-05-25 13:32:23+01:00,315
2015-05-25 13:31:23+01:00,315
2015-05-25 13:30:23+01:00,315
2015-05-25 13:29:23+01:00,315
2015-05-25 13:28:23+01:00,315
2015-05-25 13:27:23+01:00,315
2015-05-25 13:26:23+01:00,315
2015-05-25 13:25:23+01:00,315
2015-05-25 13:24:23+01:00,270
2015-05-25 13:23:23+01:00,315
2015-05-25 13:22:23+01:00,315
2015-05-25 13:21:23+01:00,315
2015-05-25 13:20:23+01:00,315
2015-05-25 13:19:23+01:00,315
2015-05-25 13:18:23+01:00,315
2015-05-25 13:17:23+01:00,315
2015-05-25 13:16:23+01:00,315
2015-05-25 13:15:23+01:00,315
2015-05-25 13:14:23+01:00,315
2015-05-25 13:13:23+01:00,315
2015-05-25 13:12:23+01:00,315
2015-05-25 13:11:23+01:00,315
2015-05-25 13:10:23+01:00,315
2015-05-25 13:09:23+01:00,315
2015-05-25 13:08:23+01:00,315
2015-05-25 13:07:23+01:00,315
2015-05-25 13:06:23+01:00,315
2015-05-25 13:05:23+01:00,315
2015-05-25 13:03:23+01:00,315
2015-05-25 13:02:23+01:00,315
2015-05-25 13:01:23+01:00,315
2015-05-25 12:59:23+01:00,315
2015-05-25 12:58:23+01:00,315
2015-05-25 12:57:23+01:00,0
2015-05-25 12:56:23+01:00,315
2015-05-25 12:55:23+01:00,270
2015-05-25 12:54:23+01:00,45
2015-05-25 12:53:23+01:00,45
2015-05-25 12:52:23+01:00,45
2015-05-25 12:51:23+01:00,45
2015-05-25 12:50:23+01:00,45
2015-05-25 12:49:23+01:00,45
2015-05-25 12:48:23+01:00,45
2015-05-25 12:47:23+01:00,45
2015-05-25 12:46:23+01:00,45
2015-05-25 12:45:23+01:00,315
2015-05-25 12:44:23+01:00,315
2015-05-25 12:43:23+01:00,315
2015-05-25 12:42:23+01:00,315
2015-05-25 12:41:23+01:00,315
2015-05-25 12:40:23+01:00,315
2015-05-25 12:38:23+01:00,315
2015-05-25 12:36:23+01:00,315
2015-05-25 12:35:23+01:00,315
2015-05-25 12:34:23+01:00,315
2015-05-25 12:33:23+01:00,315
2015-05-25 12:32:23+01:00,315
2015-05-25 12:31:23+01:00,315
2015-05-25 12:30:23+01:00,315
2015-05-25 12:29:23+01:00,315
2015-05-25 12:28:23+01:00,315
2015-05-25 12:27:23+01:00,315
2015-05-25 12:26:23+01:00,315
2015-05-25 12:25:23+01:00,315
2015-05-25 12:24:23+01:00,315
2015-05-25 12:23:23+01:00,315
2015-05-25 12:22:23+01:00,270
2015-05-25 12:21:23+01:00,270
